Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR4408189	WGS of infant gut metagenome: Estonian subject T005643 at age 49 days	Illumina HiSeq 2500	3413	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408189/SRR4408189.sra	SRR4408189.sra	SRR4408189_WGS_of_infant_gut_metagenome_Estonian_subject_T005643_at_age_49_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/009/SRR4408189/SRR4408189_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/009/SRR4408189/SRR4408189_1.fastq.gz	SRR4408189_1.fastq.gz	SRR4408189_WGS_of_infant_gut_metagenome_Estonian_subject_T005643_at_age_49_days_1.fastq.gz
SRR4408189	WGS of infant gut metagenome: Estonian subject T005643 at age 49 days	Illumina HiSeq 2500	3413	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408189/SRR4408189.sra	SRR4408189.sra	SRR4408189_WGS_of_infant_gut_metagenome_Estonian_subject_T005643_at_age_49_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/009/SRR4408189/SRR4408189_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/009/SRR4408189/SRR4408189_2.fastq.gz	SRR4408189_2.fastq.gz	SRR4408189_WGS_of_infant_gut_metagenome_Estonian_subject_T005643_at_age_49_days_2.fastq.gz
SRR4408107	WGS of infant gut metagenome: Estonian subject T006288 at age 319 days	Illumina HiSeq 2500	29937	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408107/SRR4408107.sra	SRR4408107.sra	SRR4408107_WGS_of_infant_gut_metagenome_Estonian_subject_T006288_at_age_319_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/007/SRR4408107/SRR4408107_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/007/SRR4408107/SRR4408107_1.fastq.gz	SRR4408107_1.fastq.gz	SRR4408107_WGS_of_infant_gut_metagenome_Estonian_subject_T006288_at_age_319_days_1.fastq.gz
SRR4408107	WGS of infant gut metagenome: Estonian subject T006288 at age 319 days	Illumina HiSeq 2500	29937	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408107/SRR4408107.sra	SRR4408107.sra	SRR4408107_WGS_of_infant_gut_metagenome_Estonian_subject_T006288_at_age_319_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/007/SRR4408107/SRR4408107_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/007/SRR4408107/SRR4408107_2.fastq.gz	SRR4408107_2.fastq.gz	SRR4408107_WGS_of_infant_gut_metagenome_Estonian_subject_T006288_at_age_319_days_2.fastq.gz
SRR4408094	WGS of infant gut metagenome: Estonian subject T005643 at age 209 days	Illumina HiSeq 2500	26663	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408094/SRR4408094.sra	SRR4408094.sra	SRR4408094_WGS_of_infant_gut_metagenome_Estonian_subject_T005643_at_age_209_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/004/SRR4408094/SRR4408094_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/004/SRR4408094/SRR4408094_1.fastq.gz	SRR4408094_1.fastq.gz	SRR4408094_WGS_of_infant_gut_metagenome_Estonian_subject_T005643_at_age_209_days_1.fastq.gz
SRR4408094	WGS of infant gut metagenome: Estonian subject T005643 at age 209 days	Illumina HiSeq 2500	26663	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408094/SRR4408094.sra	SRR4408094.sra	SRR4408094_WGS_of_infant_gut_metagenome_Estonian_subject_T005643_at_age_209_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/004/SRR4408094/SRR4408094_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/004/SRR4408094/SRR4408094_2.fastq.gz	SRR4408094_2.fastq.gz	SRR4408094_WGS_of_infant_gut_metagenome_Estonian_subject_T005643_at_age_209_days_2.fastq.gz
SRR4305489	WGS of infant gut metagenome: Estonian subject T006288 at age 676 days	Illumina HiSeq 2500	21017	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305489/SRR4305489.sra	SRR4305489.sra	SRR4305489_WGS_of_infant_gut_metagenome_Estonian_subject_T006288_at_age_676_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/009/SRR4305489/SRR4305489_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/009/SRR4305489/SRR4305489_1.fastq.gz	SRR4305489_1.fastq.gz	SRR4305489_WGS_of_infant_gut_metagenome_Estonian_subject_T006288_at_age_676_days_1.fastq.gz
SRR4305489	WGS of infant gut metagenome: Estonian subject T006288 at age 676 days	Illumina HiSeq 2500	21017	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305489/SRR4305489.sra	SRR4305489.sra	SRR4305489_WGS_of_infant_gut_metagenome_Estonian_subject_T006288_at_age_676_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/009/SRR4305489/SRR4305489_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/009/SRR4305489/SRR4305489_2.fastq.gz	SRR4305489_2.fastq.gz	SRR4305489_WGS_of_infant_gut_metagenome_Estonian_subject_T006288_at_age_676_days_2.fastq.gz
SRR4408246	WGS of infant gut metagenome: Estonian subject T007404 at age 878 days	Illumina HiSeq 2500	39172	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408246/SRR4408246.sra	SRR4408246.sra	SRR4408246_WGS_of_infant_gut_metagenome_Estonian_subject_T007404_at_age_878_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/006/SRR4408246/SRR4408246_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/006/SRR4408246/SRR4408246_1.fastq.gz	SRR4408246_1.fastq.gz	SRR4408246_WGS_of_infant_gut_metagenome_Estonian_subject_T007404_at_age_878_days_1.fastq.gz
SRR4408246	WGS of infant gut metagenome: Estonian subject T007404 at age 878 days	Illumina HiSeq 2500	39172	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408246/SRR4408246.sra	SRR4408246.sra	SRR4408246_WGS_of_infant_gut_metagenome_Estonian_subject_T007404_at_age_878_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/006/SRR4408246/SRR4408246_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/006/SRR4408246/SRR4408246_2.fastq.gz	SRR4408246_2.fastq.gz	SRR4408246_WGS_of_infant_gut_metagenome_Estonian_subject_T007404_at_age_878_days_2.fastq.gz
SRR4408083	WGS of infant gut metagenome: Estonian subject T007748 at age 226 days	Illumina HiSeq 2500	6515	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408083/SRR4408083.sra	SRR4408083.sra	SRR4408083_WGS_of_infant_gut_metagenome_Estonian_subject_T007748_at_age_226_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/003/SRR4408083/SRR4408083_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/003/SRR4408083/SRR4408083_1.fastq.gz	SRR4408083_1.fastq.gz	SRR4408083_WGS_of_infant_gut_metagenome_Estonian_subject_T007748_at_age_226_days_1.fastq.gz
SRR4408083	WGS of infant gut metagenome: Estonian subject T007748 at age 226 days	Illumina HiSeq 2500	6515	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408083/SRR4408083.sra	SRR4408083.sra	SRR4408083_WGS_of_infant_gut_metagenome_Estonian_subject_T007748_at_age_226_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/003/SRR4408083/SRR4408083_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/003/SRR4408083/SRR4408083_2.fastq.gz	SRR4408083_2.fastq.gz	SRR4408083_WGS_of_infant_gut_metagenome_Estonian_subject_T007748_at_age_226_days_2.fastq.gz
SRR4408056	WGS of infant gut metagenome: Estonian subject T007748 at age 44 days	Illumina HiSeq 2500	7275	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408056/SRR4408056.sra	SRR4408056.sra	SRR4408056_WGS_of_infant_gut_metagenome_Estonian_subject_T007748_at_age_44_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/006/SRR4408056/SRR4408056_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/006/SRR4408056/SRR4408056_1.fastq.gz	SRR4408056_1.fastq.gz	SRR4408056_WGS_of_infant_gut_metagenome_Estonian_subject_T007748_at_age_44_days_1.fastq.gz
SRR4408056	WGS of infant gut metagenome: Estonian subject T007748 at age 44 days	Illumina HiSeq 2500	7275	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408056/SRR4408056.sra	SRR4408056.sra	SRR4408056_WGS_of_infant_gut_metagenome_Estonian_subject_T007748_at_age_44_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/006/SRR4408056/SRR4408056_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/006/SRR4408056/SRR4408056_2.fastq.gz	SRR4408056_2.fastq.gz	SRR4408056_WGS_of_infant_gut_metagenome_Estonian_subject_T007748_at_age_44_days_2.fastq.gz
SRR4305388	WGS of infant gut metagenome: Estonian subject T003353 at age 403 days	Illumina HiSeq 2500	10369	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305388/SRR4305388.sra	SRR4305388.sra	SRR4305388_WGS_of_infant_gut_metagenome_Estonian_subject_T003353_at_age_403_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/008/SRR4305388/SRR4305388_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/008/SRR4305388/SRR4305388_1.fastq.gz	SRR4305388_1.fastq.gz	SRR4305388_WGS_of_infant_gut_metagenome_Estonian_subject_T003353_at_age_403_days_1.fastq.gz
SRR4305388	WGS of infant gut metagenome: Estonian subject T003353 at age 403 days	Illumina HiSeq 2500	10369	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305388/SRR4305388.sra	SRR4305388.sra	SRR4305388_WGS_of_infant_gut_metagenome_Estonian_subject_T003353_at_age_403_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/008/SRR4305388/SRR4305388_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/008/SRR4305388/SRR4305388_2.fastq.gz	SRR4305388_2.fastq.gz	SRR4305388_WGS_of_infant_gut_metagenome_Estonian_subject_T003353_at_age_403_days_2.fastq.gz
SRR4408254	WGS of infant gut metagenome: Estonian subject T003353 at age 590 days	Illumina HiSeq 2500	35930	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408254/SRR4408254.sra	SRR4408254.sra	SRR4408254_WGS_of_infant_gut_metagenome_Estonian_subject_T003353_at_age_590_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/004/SRR4408254/SRR4408254_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/004/SRR4408254/SRR4408254_1.fastq.gz	SRR4408254_1.fastq.gz	SRR4408254_WGS_of_infant_gut_metagenome_Estonian_subject_T003353_at_age_590_days_1.fastq.gz
SRR4408254	WGS of infant gut metagenome: Estonian subject T003353 at age 590 days	Illumina HiSeq 2500	35930	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408254/SRR4408254.sra	SRR4408254.sra	SRR4408254_WGS_of_infant_gut_metagenome_Estonian_subject_T003353_at_age_590_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/004/SRR4408254/SRR4408254_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/004/SRR4408254/SRR4408254_2.fastq.gz	SRR4408254_2.fastq.gz	SRR4408254_WGS_of_infant_gut_metagenome_Estonian_subject_T003353_at_age_590_days_2.fastq.gz
SRR4408124	WGS of infant gut metagenome: Estonian subject T007748 at age 309 days	Illumina HiSeq 2500	27440	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408124/SRR4408124.sra	SRR4408124.sra	SRR4408124_WGS_of_infant_gut_metagenome_Estonian_subject_T007748_at_age_309_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/004/SRR4408124/SRR4408124_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/004/SRR4408124/SRR4408124_1.fastq.gz	SRR4408124_1.fastq.gz	SRR4408124_WGS_of_infant_gut_metagenome_Estonian_subject_T007748_at_age_309_days_1.fastq.gz
SRR4408124	WGS of infant gut metagenome: Estonian subject T007748 at age 309 days	Illumina HiSeq 2500	27440	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408124/SRR4408124.sra	SRR4408124.sra	SRR4408124_WGS_of_infant_gut_metagenome_Estonian_subject_T007748_at_age_309_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/004/SRR4408124/SRR4408124_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/004/SRR4408124/SRR4408124_2.fastq.gz	SRR4408124_2.fastq.gz	SRR4408124_WGS_of_infant_gut_metagenome_Estonian_subject_T007748_at_age_309_days_2.fastq.gz
SRR4408138	WGS of infant gut metagenome: Estonian subject T003745 at age 500 days	Illumina HiSeq 2500	21843	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408138/SRR4408138.sra	SRR4408138.sra	SRR4408138_WGS_of_infant_gut_metagenome_Estonian_subject_T003745_at_age_500_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/008/SRR4408138/SRR4408138_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/008/SRR4408138/SRR4408138_1.fastq.gz	SRR4408138_1.fastq.gz	SRR4408138_WGS_of_infant_gut_metagenome_Estonian_subject_T003745_at_age_500_days_1.fastq.gz
SRR4408138	WGS of infant gut metagenome: Estonian subject T003745 at age 500 days	Illumina HiSeq 2500	21843	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408138/SRR4408138.sra	SRR4408138.sra	SRR4408138_WGS_of_infant_gut_metagenome_Estonian_subject_T003745_at_age_500_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/008/SRR4408138/SRR4408138_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/008/SRR4408138/SRR4408138_2.fastq.gz	SRR4408138_2.fastq.gz	SRR4408138_WGS_of_infant_gut_metagenome_Estonian_subject_T003745_at_age_500_days_2.fastq.gz
SRR4408064	WGS of infant gut metagenome: Estonian subject T003950 at age 109 days	Illumina HiSeq 2500	14416	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408064/SRR4408064.sra	SRR4408064.sra	SRR4408064_WGS_of_infant_gut_metagenome_Estonian_subject_T003950_at_age_109_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/004/SRR4408064/SRR4408064_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/004/SRR4408064/SRR4408064_1.fastq.gz	SRR4408064_1.fastq.gz	SRR4408064_WGS_of_infant_gut_metagenome_Estonian_subject_T003950_at_age_109_days_1.fastq.gz
SRR4408064	WGS of infant gut metagenome: Estonian subject T003950 at age 109 days	Illumina HiSeq 2500	14416	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408064/SRR4408064.sra	SRR4408064.sra	SRR4408064_WGS_of_infant_gut_metagenome_Estonian_subject_T003950_at_age_109_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/004/SRR4408064/SRR4408064_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/004/SRR4408064/SRR4408064_2.fastq.gz	SRR4408064_2.fastq.gz	SRR4408064_WGS_of_infant_gut_metagenome_Estonian_subject_T003950_at_age_109_days_2.fastq.gz
SRR4408118	WGS of infant gut metagenome: Estonian subject T003950 at age 294 days	Illumina HiSeq 2500	24412	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408118/SRR4408118.sra	SRR4408118.sra	SRR4408118_WGS_of_infant_gut_metagenome_Estonian_subject_T003950_at_age_294_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/008/SRR4408118/SRR4408118_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/008/SRR4408118/SRR4408118_1.fastq.gz	SRR4408118_1.fastq.gz	SRR4408118_WGS_of_infant_gut_metagenome_Estonian_subject_T003950_at_age_294_days_1.fastq.gz
SRR4408118	WGS of infant gut metagenome: Estonian subject T003950 at age 294 days	Illumina HiSeq 2500	24412	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408118/SRR4408118.sra	SRR4408118.sra	SRR4408118_WGS_of_infant_gut_metagenome_Estonian_subject_T003950_at_age_294_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/008/SRR4408118/SRR4408118_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/008/SRR4408118/SRR4408118_2.fastq.gz	SRR4408118_2.fastq.gz	SRR4408118_WGS_of_infant_gut_metagenome_Estonian_subject_T003950_at_age_294_days_2.fastq.gz
SRR4408017	WGS of infant gut metagenome: Estonian subject T003950 at age 1099 days	Illumina HiSeq 2500	30043	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408017/SRR4408017.sra	SRR4408017.sra	SRR4408017_WGS_of_infant_gut_metagenome_Estonian_subject_T003950_at_age_1099_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/007/SRR4408017/SRR4408017_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/007/SRR4408017/SRR4408017_1.fastq.gz	SRR4408017_1.fastq.gz	SRR4408017_WGS_of_infant_gut_metagenome_Estonian_subject_T003950_at_age_1099_days_1.fastq.gz
SRR4408017	WGS of infant gut metagenome: Estonian subject T003950 at age 1099 days	Illumina HiSeq 2500	30043	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408017/SRR4408017.sra	SRR4408017.sra	SRR4408017_WGS_of_infant_gut_metagenome_Estonian_subject_T003950_at_age_1099_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/007/SRR4408017/SRR4408017_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/007/SRR4408017/SRR4408017_2.fastq.gz	SRR4408017_2.fastq.gz	SRR4408017_WGS_of_infant_gut_metagenome_Estonian_subject_T003950_at_age_1099_days_2.fastq.gz
SRR4408043	WGS of infant gut metagenome: Estonian subject T002534 at age 118 days	Illumina HiSeq 2500	6494	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408043/SRR4408043.sra	SRR4408043.sra	SRR4408043_WGS_of_infant_gut_metagenome_Estonian_subject_T002534_at_age_118_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/003/SRR4408043/SRR4408043_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/003/SRR4408043/SRR4408043_1.fastq.gz	SRR4408043_1.fastq.gz	SRR4408043_WGS_of_infant_gut_metagenome_Estonian_subject_T002534_at_age_118_days_1.fastq.gz
SRR4408043	WGS of infant gut metagenome: Estonian subject T002534 at age 118 days	Illumina HiSeq 2500	6494	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408043/SRR4408043.sra	SRR4408043.sra	SRR4408043_WGS_of_infant_gut_metagenome_Estonian_subject_T002534_at_age_118_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/003/SRR4408043/SRR4408043_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/003/SRR4408043/SRR4408043_2.fastq.gz	SRR4408043_2.fastq.gz	SRR4408043_WGS_of_infant_gut_metagenome_Estonian_subject_T002534_at_age_118_days_2.fastq.gz
SRR4305500	WGS of infant gut metagenome: Estonian subject T003950 at age 656 days	Illumina HiSeq 2500	15979	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305500/SRR4305500.sra	SRR4305500.sra	SRR4305500_WGS_of_infant_gut_metagenome_Estonian_subject_T003950_at_age_656_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/000/SRR4305500/SRR4305500_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/000/SRR4305500/SRR4305500_1.fastq.gz	SRR4305500_1.fastq.gz	SRR4305500_WGS_of_infant_gut_metagenome_Estonian_subject_T003950_at_age_656_days_1.fastq.gz
SRR4305500	WGS of infant gut metagenome: Estonian subject T003950 at age 656 days	Illumina HiSeq 2500	15979	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305500/SRR4305500.sra	SRR4305500.sra	SRR4305500_WGS_of_infant_gut_metagenome_Estonian_subject_T003950_at_age_656_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/000/SRR4305500/SRR4305500_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/000/SRR4305500/SRR4305500_2.fastq.gz	SRR4305500_2.fastq.gz	SRR4305500_WGS_of_infant_gut_metagenome_Estonian_subject_T003950_at_age_656_days_2.fastq.gz
SRR4408050	WGS of infant gut metagenome: Estonian subject T000094 at age 485 days	Illumina HiSeq 2500	42349	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408050/SRR4408050.sra	SRR4408050.sra	SRR4408050_WGS_of_infant_gut_metagenome_Estonian_subject_T000094_at_age_485_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/000/SRR4408050/SRR4408050_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/000/SRR4408050/SRR4408050_1.fastq.gz	SRR4408050_1.fastq.gz	SRR4408050_WGS_of_infant_gut_metagenome_Estonian_subject_T000094_at_age_485_days_1.fastq.gz
SRR4408050	WGS of infant gut metagenome: Estonian subject T000094 at age 485 days	Illumina HiSeq 2500	42349	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408050/SRR4408050.sra	SRR4408050.sra	SRR4408050_WGS_of_infant_gut_metagenome_Estonian_subject_T000094_at_age_485_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/000/SRR4408050/SRR4408050_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/000/SRR4408050/SRR4408050_2.fastq.gz	SRR4408050_2.fastq.gz	SRR4408050_WGS_of_infant_gut_metagenome_Estonian_subject_T000094_at_age_485_days_2.fastq.gz
SRR4408012	WGS of infant gut metagenome: Estonian subject T000094 at age 578 days	Illumina HiSeq 2500	28972	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408012/SRR4408012.sra	SRR4408012.sra	SRR4408012_WGS_of_infant_gut_metagenome_Estonian_subject_T000094_at_age_578_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/002/SRR4408012/SRR4408012_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/002/SRR4408012/SRR4408012_1.fastq.gz	SRR4408012_1.fastq.gz	SRR4408012_WGS_of_infant_gut_metagenome_Estonian_subject_T000094_at_age_578_days_1.fastq.gz
SRR4408012	WGS of infant gut metagenome: Estonian subject T000094 at age 578 days	Illumina HiSeq 2500	28972	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408012/SRR4408012.sra	SRR4408012.sra	SRR4408012_WGS_of_infant_gut_metagenome_Estonian_subject_T000094_at_age_578_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/002/SRR4408012/SRR4408012_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/002/SRR4408012/SRR4408012_2.fastq.gz	SRR4408012_2.fastq.gz	SRR4408012_WGS_of_infant_gut_metagenome_Estonian_subject_T000094_at_age_578_days_2.fastq.gz
