ID,designation_header,strain_number_header,is_type_strain_header,species,domain,phylum,Oxygen tolerance,Genome seq. accession number,Genome Sequence associated NCBI tax ID
140537,,"CCM 8641, CIP 110478, CCUG 67966, CNCTC 7573, DSM 107593, NIPH 2036",1,Acinetobacter colistiniresistens,Bacteria,Pseudomonadota,aerobe,GCA_000413935,280145
,,,,,,,obligate aerobe,,
141331,,"CCUG 887, ATCC 17905, NCTC 10304, CIP 64.2, CNCTC 7582, NIPH 1860",0,Acinetobacter colistiniresistens,Bacteria,Pseudomonadota,facultative anaerobe,GCA_000248215,72607
,,,,,,,obligate aerobe,GCA_000369645,1217694
139534,,"CIP 110480, NIPH 3623, ANC 3623, CCUG 67960, CCM 8635",1,Acinetobacter courvalinii,Bacteria,Pseudomonadota,aerobe,GCA_000369785,280147
,,,,,,,obligate aerobe,GCA_008802255,280147
,,,,,,,,GCA_014635545,280147
140606,WCHA30,"KCTC 52503, GDMCC 1.1101, CCTCC AB 2016203, DSM 107594",1,Acinetobacter defluvii,Bacteria,Pseudomonadota,obligate aerobe,GCA_001704615,1871111
133175,JVAP01,"CECT 9134, LMG 29605",1,Acinetobacter lactucae,Bacteria,Pseudomonadota,aerobe,GCA_001595745,1785128
,,,,,,,obligate aerobe,,
139491,,"CIP 110481, NIPH 1867, CCUG 34437",0,Acinetobacter dispersus,Bacteria,Pseudomonadota,aerobe,GCA_000369545,70348
,,,,,,,obligate aerobe,,
140912,114,"CCUG 65204, DSM 27228",1,Acinetobacter equi,Bacteria,Pseudomonadota,aerobe,GCA_001307195,1324350
,,,,,,,obligate aerobe,,
130452,UG 60467,"CCUG 68482, DSM 28097, ANC 4275, LMG 27960",1,Acinetobacter gandensis,Bacteria,Pseudomonadota,aerobe,GCA_008802205,1443941
,,,,,,,obligate aerobe,,
8132,"9AO1, 9A01","DSM 14967, CIP 107464, CCM 7197",1,Acinetobacter gerneri,Bacteria,Pseudomonadota,facultative anaerobe,GCA_000368565,1120926
,,,,,,,obligate aerobe,GCA_000430245,1120926
8097,O1,"DSM 590, ATCC 11171, CCUG 2491, CIP 63.46, LMG 988, NCIB 8250, NCIMB 8250",1,Acinetobacter guillouiae,Bacteria,Pseudomonadota,aerobe,GCA_000368145,1217655
,,,,,,,obligate aerobe,GCA_008802215,106649
136752,,"CIP 110451, NIPH 230, CCUG 56138",0,Acinetobacter gyllenbergii,Bacteria,Pseudomonadota,aerobe,GCA_000488195,1217658
,,,,,,,obligate aerobe,,
8092,2446/60,"DSM 6962, ATCC 17906, CIP 64.3, NCTC 10305, CCUG 888, KCTC 12404, CCM 2358, LMG 996, NCIMB 12458",1,Acinetobacter haemolyticus,Bacteria,Pseudomonadota,aerobe,GCA_000369065,1217659
,,,,,,,facultative anaerobe,GCA_000430205,1217659
,,,,,,,obligate aerobe,GCA_900444835,29430
137495,,"CIP 64.4, ATCC 17907, NCTC 10306, CCUG 891",0,Acinetobacter haemolyticus,Bacteria,Pseudomonadota,aerobe,GCA_900444825,29430
,,,,,,,obligate aerobe,,
137522,,"CIP 70.27, ATCC 19194",0,Acinetobacter haemolyticus,Bacteria,Pseudomonadota,aerobe,GCA_000164055,707232
,,,,,,,obligate aerobe,,
8148,A648,"DSM 25388, CCM 7832, CIP 110367, MTCC 10660, CCUG 69702, ANC 4215",1,Acinetobacter indicus,Bacteria,Pseudomonadota,aerobe,GCA_000488255,1341679
,,,,,,,facultative anaerobe,GCA_000830155,1341679
,,,,,,,obligate aerobe,,
131299,1NM-4,"DSM 100979, CCTCC AB 2014199, GIMCC 1.656, KCTC 42012, CCUG 69701, CIP 111486",0,Acinetobacter indicus,Bacteria,Pseudomonadota,aerobe,GCA_002174105,756892
,,,,,,,obligate aerobe,,
139603,,"CIP 53.82, ATCC 17976",0,Acinetobacter indicus,Bacteria,Pseudomonadota,aerobe,GCA_000369465,1144671
,,,,,,,obligate aerobe,GCA_013449545,756892
8088,3865/60,"DSM 6963, ATCC 17909, CIP 64.6, NCTC 10308, CCUG 19095, NCTC 12154, LMG 999, NCIMB 12460",1,Acinetobacter johnsonii,Bacteria,Pseudomonadota,aerobe,GCA_000368045,1217663
,,,,,,,obligate aerobe,GCA_000949655,40214
,,,,,,,,GCA_900444855,40214
138934,,"CIP 68.41, ATCC 9036, IAM 1517, LMG 983, NCDO 715, NCIMB 8154, JCM 20194, NBRC 102197",0,Acinetobacter johnsonii,Bacteria,Pseudomonadota,obligate aerobe,GCA_007989645,40214
8086,64.5,"DSM 6964, ATCC 17908, NCTC 10307, CCUG 889, KCTC 12406, CIP 64.5, CCM 2376, LMG 998, NCIMB 12459",1,Acinetobacter junii,Bacteria,Pseudomonadota,aerobe,GCA_900444875,40215
,,,,,,,obligate aerobe,,
8087,17AO4,"CCUG 50767, DSM 14968, CIP 107470, CCM 7198",0,Acinetobacter junii,Bacteria,Pseudomonadota,aerobe,GCA_000368665,1217666
,,,,,,,facultative anaerobe,GCA_000430225,1217666
,,,,,,,obligate aerobe,,
133403,BRTC-1,"ACCC 19936, JCM 31367",1,Acinetobacter larvae,Bacteria,Pseudomonadota,aerobe,GCA_001704115,1789224
,,,,,,,obligate aerobe,,
139049,,"CIP 70.36, ATCC 17987, NCTC 5867",0,Acinetobacter lwoffii,Bacteria,Pseudomonadota,aerobe,GCA_900444925,28090
,,,,,,,obligate aerobe,,
139604,,CIP 102136,0,Acinetobacter lwoffii,Bacteria,Pseudomonadota,aerobe,GCA_000369685,1144665
,,,,,,,facultative anaerobe,,
,,,,,,,obligate aerobe,,
139605,,"CIP 64.7, ATCC 17910, NCTC 10309",0,Acinetobacter lwoffii,Bacteria,Pseudomonadota,obligate aerobe,GCA_000369745,1144673
139606,,"CIP 70.31, ATCC 9957, CCUG 61662, LMG 985, CNCTC Mi 3/65",0,Acinetobacter lwoffii,Bacteria,Pseudomonadota,aerobe,GCA_000369125,1311804
,,,,,,,obligate aerobe,,
139612,,CIP 101966,0,Acinetobacter lwoffii,Bacteria,Pseudomonadota,aerobe,GCA_000369725,1144662
,,,,,,,obligate aerobe,,
163942,GC2,"JCM 31073, DSM 26953",0,Acinetobacter mesopotamicus,Bacteria,Pseudomonadota,aerobe,GCA_011058205,28090
,,,,,,,obligate aerobe,,
139492,,"CIP 110444, NIPH 236, CCUG 67964, CCM 8639",1,Acinetobacter modestus,Bacteria,Pseudomonadota,aerobe,GCA_000367965,1776740
,,,,,,,obligate aerobe,GCA_014636095,1776740
130450,,"CCUG 68431, CIP 110549, DSM 29975, CECT 8127, LMG 26958, SAP 763.2",1,Acinetobacter nectaris,Bacteria,Pseudomonadota,aerobe,GCA_000488215,1392540
,,,,,,,obligate aerobe,,
132120,,"DSM 102856, CCM 7791, CNCTC 7433, LMG 10619, NIPH 2119, CCUG 61663, RUH 2376, CIP 110470",1,Acinetobacter nosocomialis,Bacteria,Pseudomonadota,aerobe,GCA_000368085,1217670
,,,,,,,obligate aerobe,GCA_000836055,106654
157136,,"CCUG 69705, KCTC 23045, JCM 16667",0,Acinetobacter oleivorans,Bacteria,Pseudomonadota,aerobe,GCA_000196795,436717
,,,,,,,obligate aerobe,GCA_000836035,1148157
8139,,"DSM 16617, CCM 7030, CCUG 48866, LMG 21765, NIPH 384, LUH 4616, CIP 108168",1,Acinetobacter parvus,Bacteria,Pseudomonadota,facultative anaerobe,GCA_000248155,981333
,,,,,,,obligate aerobe,GCA_000368025,981333
134448,2288,CIP 102129,0,Acinetobacter parvus,Bacteria,Pseudomonadota,facultative anaerobe,GCA_000368305,1144664
,,,,,,,obligate aerobe,,
139613,,CIP 102529,0,Acinetobacter parvus,Bacteria,Pseudomonadota,obligate aerobe,GCA_000368325,1144668
158638,LW15,"MCCC 1K03337, CICC 24241, KCTC 62134, JCM 32101",1,Acinetobacter piscicola,Bacteria,Pseudomonadota,aerobe,GCA_002233755,2006115
,,,,,,,facultative anaerobe,,
,,,,,,,obligate aerobe,,
8146,,"CCUG 61664, NCDC KC739, DSM 25618, ATCC 19004, CIP 70.29, LMG 1035, NIPH 519, RUH 2206",1,Acinetobacter pittii,Bacteria,Pseudomonadota,aerobe,GCA_000369045,1311774
,,,,,,,obligate aerobe,GCA_000836015,48296
,,,,,,,,GCA_024390955,48296
157137,,"KCTC 42611, CCUG 69708",0,Acinetobacter plantarum,Bacteria,Pseudomonadota,aerobe,GCA_012271855,40215
,,,,,,,obligate aerobe,,
139427,,"CIP 110482, NIPH 809, CCUG 14818, CCUG 67965, CCM 8640",1,Acinetobacter proteolyticus,Bacteria,Pseudomonadota,aerobe,GCA_000367945,1776741
,,,,,,,facultative anaerobe,,
,,,,,,,obligate aerobe,,
164465,S23,"JCM 33150, KACC 19921",1,Acinetobacter pullicarnis,Bacteria,Pseudomonadota,obligate aerobe,GCA_006352475,2576829
8096,FO-1,"DSM 6976, ATCC 43998, IAM 13186, CCUG 56440, CIP 103788, LMG 10613, JCM 9326, NBRC 102413, NCIMB 12753",1,Acinetobacter radioresistens,Bacteria,Pseudomonadota,aerobe,GCA_000248115,981334
,,,,,,,obligate aerobe,GCA_000368905,981334
,,,,,,,,GCA_006757745,981334
8147,G30,"DSM 24031, CCUG 57889, CECT 7818, LMG 26107, CIP 110305",1,Acinetobacter rudis,Bacteria,Pseudomonadota,aerobe,GCA_000829675,632955
,,,,,,,obligate aerobe,,
8134,,"DSM 16038, CNCTC 6736, LMG 19576, NIPH 1034, CCUG 45560, KCTC 12409, CIP 107287, LUH 5832",1,Acinetobacter schindleri,Bacteria,Pseudomonadota,aerobe,GCA_000368625,1217988
,,,,,,,obligate aerobe,,
139607,,CIP 101934,0,Acinetobacter schindleri,Bacteria,Pseudomonadota,aerobe,GCA_000369585,1144661
,,,,,,,obligate aerobe,,
8138,SW-100,"CCUG 56483, KCTC 12260, DSM 16313, KTCC 12260, CIP 110591",1,Acinetobacter seohaensis,Bacteria,Pseudomonadota,aerobe,GCA_018403785,281376
,,,,,,,obligate aerobe,,
159774,WCHAc060041,"CCTCC AB 2018118, GDMCC 1.1383, KCTC 62575",1,Acinetobacter sichuanensis,Bacteria,Pseudomonadota,aerobe,GCA_003024515,2136183
,,,,,,,obligate aerobe,,
8143,"B1, CR11, IBFC2009","DSM 22956, JCM 15062, KCTC 22184, CCUG 59023, KCTC 22814, CIP 110264, CCTCC AB 209162",1,Acinetobacter soli,Bacteria,Pseudomonadota,aerobe,GCA_000368705,1217676
,,,,,,,obligate aerobe,GCA_000760595,487316
139608,,CIP 56.2,0,Acinetobacter sp.,Bacteria,Pseudomonadota,obligate aerobe,GCA_000368445,1144672
141333,,"CCUG 996, CIP 70.18, NCDC KC727, ATCC 17988, LMG 1031",0,Acinetobacter higginsii,Bacteria,Pseudomonadota,obligate aerobe,GCA_000369525,70347
8133,4N13,"DSM 14970, CIP 107469, CCM 7199",1,Acinetobacter tandoii,Bacteria,Pseudomonadota,obligate aerobe,GCA_000400735,1120927
,,,,,,,,GCA_000621065,1120927
8130,7N16,"DSM 14971, CIP 107465, CCUG 50768, CCM 7200",1,Acinetobacter tjernbergiae,Bacteria,Pseudomonadota,aerobe,GCA_000374425,1120928
,,,,,,,obligate aerobe,GCA_000488175,1120928
,,,,,,,,GCA_000759995,202955
8123,AB1110,"DSM 14962, CIP 107472, CCUG 50769, CCM 7201",1,Acinetobacter towneri,Bacteria,Pseudomonadota,aerobe,GCA_000368785,1120929
,,,,,,,obligate aerobe,GCA_000688495,1120929
8135,,"CCUG 45559, ATCC BAA-617, KCTC 12410, CCM 7024, CIP 107286, DSM 16037, CNCTC 6735, LMG 19575, NIPH 137, LUH 3792",1,Acinetobacter ursingii,Bacteria,Pseudomonadota,aerobe,GCA_000248135,981336
,,,,,,,facultative anaerobe,GCA_000368825,981336
,,,,,,,obligate aerobe,,
139493,,"CIP 110483, NIPH 2168, RUH 65, CCUG 67967, CCM 8642",1,Acinetobacter vivianii,Bacteria,Pseudomonadota,aerobe,GCA_000369705,1776742
,,,,,,,obligate aerobe,GCA_014635885,1776742
159758,WCHA60,"CCTCC AB 2016204, GDMCC 1.1100, KCTC 52505",1,Acinetobacter wuhouensis,Bacteria,Pseudomonadota,aerobe,GCA_001696605,1879050
24522,R46,"DSM 28448, CECT 7668, KCTC 23349",1,Actibacterium mucosum,Bacteria,Pseudomonadota,aerobe,GCA_000647975,1454373
,,,,,,,obligate aerobe,,
141146,JN33,"CGMCC 1.16012, KCTC 52653, DSM 109121",1,Actibacterium pelagium,Bacteria,Pseudomonadota,aerobe,GCA_002285415,2029103
,,,,,,,,GCA_014644355,2029103
141055,LS-811,"BCRC 80823, JCM 30681",1,Actibacterium ureilyticum,Bacteria,Pseudomonadota,aerobe,GCA_002285435,1590614
17012,TTN02-30,"DSM 45449, KCTC 19541, NBRC 103687",1,Actinoallomurus purpureus,Bacteria,Actinomycetota,aerobe,GCA_024055795,478114
17006,"FYU A 116, A-116","DSM 43459, ATCC 27298, BCRC 13386, CBS 261.72, CIP 105479, IFO 14099, IMET 9752, JCM 3146, KCC A-0146, KCTC 9252, NBRC 14099, NCIB 11118, NRRL B-16128, IMSNU 20015, MTCC 2556, NCIMB 11118, CCRC 13386, BRCC 13386",1,Actinoallomurus spadix,Bacteria,Actinomycetota,aerobe,GCA_024055725,79912
13192,"Y388=As 4.1159, Y-388","DSM 43889, IFO 14455, IMET 43868, JCM 6095, NBRC 14455, NRRL B-16252, CGMCC 4.1159, CIP 106755, KCCM 12121, VKM Ac-1271, AS 4.1159",1,Actinoalloteichus caeruleus,Bacteria,Actinomycetota,aerobe,GCA_000429185,1120930
,,,,,,,obligate aerobe,,
13194,,"DSM 45092, CGMCC 4.2500, CIP 109428, JCM 13436, HPA 177, BCRC 16835, NCIMB 14383, NRRL B-24537",1,Actinoalloteichus hymeniacidonis,Bacteria,Actinomycetota,obligate aerobe,GCA_001747425,340345
,,,,,,,,GCA_014203365,340345
13193,RMV-1378,"DSM 44848, JCM 12472, MTCC 6194, BCRC 16823, CBS 11706, CIP 109023, NBRC 102582, NCIMB 14384",1,Actinoalloteichus spitiensis,Bacteria,Actinomycetota,aerobe,GCA_000239155,1114962
,,,,,,,obligate aerobe,,
11688,P. 907,"DSM 22258, ATCC 13376, CCUG 24862, CIP 107664, MCCM 00398, CCM 5500, Wetmore 1706, HIM 1034-2",1,Actinobacillus arthritidis,Bacteria,Pseudomonadota,microaerophile,GCA_029774155,157339
11676,"11-61, P243","DSM 19761, ATCC 51571, CCUG 12396, CIP 103283, NCTC 11408",1,Actinobacillus capsulatus,Bacteria,Pseudomonadota,facultative anaerobe,GCA_000374285,1120931
,,,,,,,obligate aerobe,,
11690,"F 154, 8-11272","DSM 22436, CCUG 19799, NCTC 13195, CIP 107709",1,Actinobacillus equuli subsp. haemolyticus,Bacteria,Pseudomonadota,facultative anaerobe,GCA_029773665,202948
11674,F141,"DSM 14528, CCUG 15571",0,Actinobacillus genomospecies 2,Bacteria,Proteobacteria,aerobe,GCA_029773605,230709
,,,,,,,obligate aerobe,,
11679,,"CIP 107665, DSM 22256, ATCC 49236, CCUG 41384, CIP 53.130, NCTC 4189",1,Actinobacillus lignieresii,Bacteria,Pseudomonadota,aerobe,GCA_900444945,720
,,,,,,,obligate aerobe,,
143981,,CCUG 22229,0,Actinobacillus lignieresii,Bacteria,Pseudomonadota,aerobe,GCA_029773645,254839
138198,"NM305, NM 305","CIP 105314, CCUG 38923, DSM 113419",1,Actinobacillus minor,Bacteria,Pseudomonadota,facultative anaerobe,GCA_000175195,637911
,,,,,,,obligate aerobe,,
11684,"NM319, NM 319","DSM 22435, CCUG 38924, CIP 105315",1,Actinobacillus porcinus,Bacteria,Pseudomonadota,aerobe,GCA_900773985,51048
,,,,,,,facultative anaerobe,GCA_901764995,51048
,,,,,,,microaerophile,,
11683,"5, A51 and A65, K3844/C","DSM 22263, ATCC 15768, CCUG 27187, CIP 102633, NCTC 10851, Simmons K3844-C",1,Actinobacillus seminis,Bacteria,Pseudomonadota,microaerophile,GCA_002263215,722
,,,,,,,obligate aerobe,GCA_900460625,722
11682,1276/61,"DSM 22433, ATCC 33415, CCM 5586, CCUG 11624, CIP 103354, NCTC 12996",1,Actinobacillus suis,Bacteria,Pseudomonadota,microaerophile,GCA_000739435,743972
,,,,,,,obligate aerobe,GCA_900187155,716
11670,3520/59,"DSM 5568, ATCC 25976, NCTC 10219, CCUG 2139, CIP 62.8, CCM 5774",1,Actinobacillus ureae,Bacteria,Pseudomonadota,microaerophile,GCA_000188255,887324
,,,,,,,obligate aerobe,,
132079,"FC1, FC3","DSM 100580, CSUR P1982",1,Actinobaculum massiliense,Bacteria,Actinomycetota,anaerobe,GCA_001457435,202789
,,,,,,,microaerophile,,
144,,"DSM 20639, ATCC 33144, CCUG 19206, CIP 105361, LMG 18291, Soltys 50052",1,Actinobaculum suis,Bacteria,Actinomycetota,anaerobe,GCA_900102025,1657
,,,,,,,obligate anaerobe,,
7797,CS5-AC17,"DSM 45178, JCM 16894, NBRC 107355, NRRL B-24660",1,Actinocatenispora rupis,Bacteria,Actinomycetota,aerobe,GCA_016861975,519421
,,,,,,,obligate aerobe,,
7795,TT2-10,"DSM 44816, JCM 12343, PCU 235, BCRC 16831, CGMCC 4.5560, CIP 109347, NBRC 105041, NCIMB 14320",1,Actinocatenispora thailandica,Bacteria,Actinomycetota,aerobe,GCA_016865425,227318
,,,,,,,obligate aerobe,,
132014,OB1,"DSM 45618, ATCC BAA-2771",1,Actinocrinis puniceicyclus,Bacteria,Actinomycetota,aerobe,GCA_018283645,977794
,,,,,,,obligate aerobe,,
132668,MI503-A4,"DSM 45934, NBRC 109632",1,Actinocrispum wychmicini,Bacteria,Actinomycetota,aerobe,GCA_004345645,1213861
,,,,,,,obligate aerobe,,
13511,Mar-39,"DSM 45114, CCM 7461, KCTC 19294, JCM 17965, NBRC 106985",1,Actinokineospora alba,Bacteria,Actinomycetota,aerobe,GCA_004362515,504798
,,,,,,,obligate aerobe,GCA_900099755,504798
13206,YU 961-1,"DSM 44650, IFO 16518, NBRC 16518, JCM 11646, CIP 107896",1,Actinokineospora auranticolor,Bacteria,Actinomycetota,obligate aerobe,GCA_002934265,155976
24443,44EHW,"DSM 46700, BCC 53155, NBRC 108932",1,Actinokineospora bangkokensis,Bacteria,Actinomycetota,aerobe,GCA_001940455,1193682
,,,,,,,facultative anaerobe,,
13199,,"DSM 44255, IFO 15665, JCM 9921, KCTC 9569, MTCC 2687, NBRC 15665, IMSNU 22098, NCIMB 13657, NRRL B-24047, VKM Ac-1984",1,Actinokineospora diospyrosa,Bacteria,Actinomycetota,aerobe,GCA_024171925,103728
,,,,,,,obligate aerobe,,
13205,YU 924-101,"DSM 44649, IFO 16517, NBRC 16517, JCM 11647, CIP 107895",1,Actinokineospora enzanensis,Bacteria,Actinomycetota,obligate aerobe,GCA_000374445,1120934
13200,,"DSM 44256, IFO 15664, JCM 9922, KCTC 9570, MTCC 2686, NBRC 15664, NCIMB 13658, NRRL B-24048, VKM Ac-1981",1,Actinokineospora globicatena,Bacteria,Actinomycetota,aerobe,GCA_024171945,103729
,,,,,,,obligate aerobe,,
13202,,"DSM 44258, IFO 15663, JCM 9923, KCTC 9571, MTCC 2685, NBRC 15663, NCIMB 13659, NRRL B-24050, VKM Ac-1982",1,Actinokineospora inagensis,Bacteria,Actinomycetota,aerobe,GCA_000482865,1120935
,,,,,,,facultative anaerobe,,
13204,,"DSM 44260, IFO 15668, JCM 9924, KCTC 9572, MTCC 2688, NBRC 15668, IMSNU 22094, NCIMB 13660, NRRL B-24049, VKM Ac-1983",1,Actinokineospora terrae,Bacteria,Actinomycetota,aerobe,GCA_900111175,155974
,,,,,,,facultative anaerobe,,
16924,SF2197,"DSM 43919, IFO 14695, JCM 6250, NBRC 14695, CGMCC 4.2100, CIP 107393, HUT 6547, IMSNU 22157, IMSNU 22161, KCTC 9620, MTCC 2560, NCIMB 12618",1,Actinomadura atramentaria,Bacteria,Actinomycetota,aerobe,GCA_000381885,1120936
,,,,,,,obligate aerobe,,
16996,3-46-b(3),"DSM 45347, JCM 13933, MTCC 8057",1,Actinomadura bangladeshensis,Bacteria,Actinomycetota,aerobe,GCA_004348335,453573
,,,,,,,obligate aerobe,,
16988,3.24,"DSM 44772, AS 4.1522, IFO 16341, NBRC 16341, JCM 10667, CGMCC 4.1522, CIP 107903",1,Actinomadura catellatispora,Bacteria,Actinomycetota,aerobe,GCA_014205085,95160
,,,,,,,facultative anaerobe,,
,,,,,,,obligate aerobe,,
158480,LHW63021,"DSM 106125, CCTCC AA 2018015",1,Actinomadura craniellae,Bacteria,Actinomycetota,aerobe,GCA_003289645,2231787
,,,,,,,facultative anaerobe,,
130742,DLS-70,"DSM 45941, KCTC 29224",1,Actinomadura darangshiensis,Bacteria,Actinomycetota,aerobe,GCA_004349235,705336
,,,,,,,obligate aerobe,,
16999,,"DSM 45200, CCTCC AA 208017, JCM 16896, YIM 61435",1,Actinomadura flavalba,Bacteria,Actinomycetota,aerobe,GCA_000374305,561175
,,,,,,,obligate aerobe,,
16966,C-36820,"DSM 43997, ATCC 49059, IFO 14204, JCM 7474, NBRC 14204, BCRC 16355, CIP 105595, IFO 15870, IMSNU 22194, KCTC 9647, LMG 29178, NBRC 15870, NCIMB 12773, NRRL B-16984, VKM Ac-1954",1,Actinomadura formosensis,Bacteria,Actinomycetota,obligate aerobe,GCA_001552155,1220557
,,,,,,,,GCA_900659625,60706
17005,A8036,"DSM 45508, KCTC 19868, JCM 19952",1,Actinomadura geliboluensis,Bacteria,Actinomycetota,aerobe,GCA_005889745,882440
16987,80-60,"DSM 44770, AS 4.1202, CIP 107902, DSM 43891, IFO 14668, JCM 6161, NBRC 14668, VKM Ac-1273, CGMCC 4.1202",1,Actinomadura glauciflava,Bacteria,Actinomycetota,obligate aerobe,GCA_024648845,96101
16929,"SSC 1256, 13-363","DSM 43764, ATCC 31588, CCRC 13146, IFO 14229, IMET 9741, JCM 3306, KCTC 9129, NBRC 14229, NCIMB 13755, NRRL 12069, NRRL B-16121, VKM Ac-874, BCRC 13416, CGMCC 4.2099, IMSNU 20006, MTCC 707, NRRL B-16261, BCRC 13146, IFO (now NBRC) 14229, SCC 1256",1,Actinomadura kijaniata,Bacteria,Actinomycetota,aerobe,GCA_001552175,1220561
,,,,,,,obligate aerobe,,
16981,"1065, A 10","DSM 43382, ATCC BAA-277, JCM 10674, CCUG 48293, IFM 0961, NBRC 106108",1,Actinomadura latina,Bacteria,Actinomycetota,aerobe,GCA_001552195,1220563
,,,,,,,obligate aerobe,GCA_012396395,163603
159574,NEAU-G17,"DSM 105122, CGMCC 4.7411",1,Actinomadura logoneensis,Bacteria,Actinomycetota,aerobe,GCA_003428695,2293572
,,,,,,,obligate aerobe,,
16931,S-0203,"DSM 40398, ATCC 25469, CBS 702.69, CGMCC AS 4.1382, IFO 13057, ISP 5398, JCM 4203, KCC S-0203, KCC S-0491, NBRC 13057, RIA 1249, OEU 719, BCRC 16250, CECT 3283, CGMCC 4.1382, CGMCC 4.1516, CIP 105484, IMET 9672, IMSNU 20009, JCM 4491, KCTC 9341, NRRL B-12327, VKM Ac-1509",1,Actinomadura luteofluorescens,Bacteria,Actinomycetota,obligate aerobe,GCA_013409365,46163
16932,"FD 25934, A-0287","DSM 43862, ATCC 31286, IFO 14102, IMET 9754, JCM 3287, KCC A-0287, NBRC 14102, BCC 49509, BCRC 13378, CGMCC 4.1513, CIP 105532, IMSNU 22164, KCTC 9342, MTCC 2559, NCIMB 14303, NRRL B-16124, TBRC 2223",1,Actinomadura macra,Bacteria,Actinomycetota,obligate aerobe,GCA_001552215,1220564
16933,,"DSM 43067, ATCC 19425, CCM 136, IAM 14277, IFO 14623, IMRU 1190, JCM 7436, NBRC 14623, NCTC 5654, CCUG 32944, CCTCC AB 2010169, CECT 3043, CGMCC 4.1224, CIP 105487, HAMBI 1926, IFM 0585, IMET 9585, KCTC 9192, MTCC 1120, NCIMB 13469, NRRL B-3843, VKM Ac-809, IFO 13909, NBRC 13909",1,Actinomadura madurae,Bacteria,Actinomycetota,aerobe,GCA_900115095,1993
,,,,,,,obligate aerobe,,
16985,A290,"DSM 44485, NRRL B-24203, JCM 13236, CIP 108420",1,Actinomadura mexicana,Bacteria,Actinomycetota,aerobe,GCA_900188105,134959
,,,,,,,obligate aerobe,,
16989,A288,"DSM 44715, NRRL B-24247, JCM 13237, CIP 108410",1,Actinomadura meyerae,Bacteria,Actinomycetota,aerobe,GCA_900188445,240840
,,,,,,,obligate aerobe,,
140490,CYP1-1B,"JCM 16995, KCTC 39784, PCU 349, TISTR 2400",1,Actinomadura montaniterrae,Bacteria,Actinomycetota,aerobe,GCA_008923365,1803903
,,,,,,,obligate aerobe,,
16986,"FH-A 1198, ID 90-506, FH A 1198","DSM 44197, CIP 108365, NRRL B-24153, HAG 010767, JCM 13238, CPCC 201670",1,Actinomadura namibiensis,Bacteria,Actinomycetota,aerobe,GCA_014138665,182080
,,,,,,,obligate aerobe,,
16950,A19,"DSM 43383, ATCC 33385, JCM 3388, NCTC 4162, CCUG 38891, CIP 105483, HUT 6549, IAM 12634, IMET 9693, IMSNU 22169, KCTC 9110, NBRC 103052, NRRL B-3997",1,Actinomadura pelletieri,Bacteria,Actinomycetota,aerobe,GCA_003634705,1120940
,,,,,,,obligate aerobe,,
164563,LD22,"JCM 33455, CCTCC AA 2018050",1,Actinomadura physcomitrii,Bacteria,Actinomycetota,aerobe,GCA_008923205,2650748
,,,,,,,obligate aerobe,,
166237,,"LMG 30035, CECT 9808, ATCC 53664",1,Actinomadura roseirufa,Bacteria,Actinomycetota,aerobe,GCA_900659635,2094049
,,,,,,,obligate aerobe,,
17003,CS5-AC15,"DSM 45251, KCTC 19559",1,Actinomadura rupiterrae,Bacteria,Actinomycetota,aerobe,GCA_024172125,559627
,,,,,,,obligate aerobe,,
16970,2991,"DSM 43750, ATCC 49883, IFO 15178, IMET 9705, JCM 7345, NBRC 15178, BCRC 16817, CIP 105486, IFO 15275, IMSNU 22192, INMI 2991, KCTC 9493, NBRC 15275, VKM Ac-1470",0,Actinomadura viridilutea,Bacteria,Actinomycetota,aerobe,GCA_001552235,1220567
,,,,,,,obligate aerobe,,
177,"M1327/95/1, M1327/96/1","DSM 15435, CCUG 37421, CIP 106647",1,Actinomyces bowdenii,Bacteria,Actinomycetota,anaerobe,GCA_017592395,131109
,,,,,,,facultative anaerobe,,
,,,,,,,microaerophile,,
131091,"21_37, ERD15F",DSM 28589,0,Actinomyces bowdenii,Bacteria,Actinomycetota,facultative anaerobe,GCA_024623335,131109
,,,,,,,microaerophile,,
189,R18165,"DSM 19115, CCUG 48064, CIP 108337, KCTC 15232",1,Actinomyces dentalis,Bacteria,Actinomycetota,anaerobe,GCA_000429225,1120941
,,,,,,,facultative anaerobe,,
149,Sh8/4303,"DSM 20671, ATCC 43322, NCTC 11490, CCUG 32758, CIP 103126",1,Actinomyces denticolens,Bacteria,Actinomycetota,anaerobe,GCA_001995055,52767
,,,,,,,facultative anaerobe,GCA_002072185,52767
,,,,,,,microaerophile,GCA_900445045,52767
140372,pika_113,"DSM 104049, CGMCC 4.7372",1,Actinomyces gaoshouyii,Bacteria,Actinomycetota,facultative anaerobe,GCA_002072175,1960083
,,,,,,,,GCA_014646495,1960083
159,2-606-032,"DSM 6844, ATCC 23860, CDC W838, CIP 105418, JCM 12963, VPI 12594, CCUG 32936, CCUG 34703",1,Actinomyces gerencseriae,Bacteria,Actinomycetota,anaerobe,GCA_000429265,1120943
