Accession,phylum,PF00115.25,PF00116.26,PF00199.24,PF00296.26,PF00510.24,PF01521.26,PF02678.22,PF03063.25,PF05726.19,PF08007.18,PF10371.14,PF13597.11,PF16901.10,PF17773.7,PF02579.22,PF02628.20,PF08530.16,PF01871.22,PF02906.19,PF09989.15,Oxygen2
GCA_001403635.1,Bacillota,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1
GCA_000741525.1,Actinomycetota,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GCA_900110835.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_008932295.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000384315.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_000975095.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
GCA_900142025.1,Bacillota,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1
GCA_000382325.1,Pseudomonadota,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
GCA_900141895.1,Bacillota,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1
GCA_900168015.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_004363235.1,Pseudomonadota,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_003071345.1,Bacteroidota,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
GCA_018599245.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_004785645.1,Bacteroidota,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
GCA_016862915.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_001565895.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_002868715.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0
GCA_900142995.1,Bacillota,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1
GCA_001050115.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_003970675.1,Bacteroidota,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
GCA_900142175.1,Bacteroidota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_002086515.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_016908635.1,Bacillota,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1
GCA_016135805.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_005884405.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_011683915.1,Pseudomonadota,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
GCA_014206945.1,Bacillota,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000241305.2,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000723165.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_004122145.1,Bacteroidota,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
GCA_004216855.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_000527155.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
GCA_001458295.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_023208015.1,Actinomycetota,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
GCA_003076475.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
GCA_003635025.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_001544615.2,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_902859645.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
GCA_014635085.1,Pseudomonadota,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
GCA_003953935.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
GCA_003570715.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000445125.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_014646815.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000172415.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000348925.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0
GCA_000367525.2,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_003600355.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1
GCA_008801925.2,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000376805.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
GCA_029223525.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_003605405.2,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_011758745.1,Actinomycetota,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_003148765.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_002265875.1,Bacillota,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_007971225.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_016863295.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_900114635.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_003345355.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_000513115.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_000024085.1,Pseudomonadota,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
GCA_900116425.1,Bacteroidota,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
GCA_000701445.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
GCA_003788585.1,Pseudomonadota,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
GCA_900129455.1,Actinomycetota,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
GCA_000012865.1,Bacillota,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1
GCA_002831565.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000513135.1,Bacillota,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
GCA_000614125.1,Bacteroidota,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1
GCA_003989795.1,Pseudomonadota,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000427785.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_014118685.1,Actinomycetota,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
GCA_001651865.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0
GCA_000708285.2,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000615975.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000426365.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
GCA_900105015.1,Actinomycetota,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GCA_014208035.1,Actinomycetota,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GCA_900100185.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_003130585.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_004217175.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_003402975.1,Bacteroidota,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
GCA_000256565.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000964465.1,Pseudomonadota,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
GCA_000377005.1,Bacillota,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
GCA_900110955.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_011684115.1,Pseudomonadota,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
GCA_000410875.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
GCA_013410755.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_003865075.1,Bacteroidota,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1
GCA_002105195.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0
GCA_006475605.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
GCA_003368325.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_003387165.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
GCA_004345675.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1
GCA_001420695.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_008923365.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_900115205.1,Bacteroidota,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_008016795.1,Bacteroidota,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
GCA_017873245.1,Bacillota,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1
GCA_000372745.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_900102135.1,Pseudomonadota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_004122115.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
GCA_004348415.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_007859075.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000524475.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_002896965.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_003001905.1,Bacillota,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_009193255.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_003355475.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
GCA_002564025.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
GCA_004355225.1,Bacteroidota,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0
GCA_000423405.1,Bacteroidota,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
GCA_001999905.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_002257695.2,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1
GCA_001570585.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_000349845.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
GCA_900116615.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_009834025.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_008808095.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
GCA_000156655.1,Bacillota,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1
GCA_007954405.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
GCA_000591415.1,Pseudomonadota,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0
GCA_001552715.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_004886325.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
GCA_008630065.1,Pseudomonadota,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
GCA_900168065.1,Bacteroidota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000833575.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_014692525.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0
GCA_003730135.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_900142735.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
GCA_009712425.2,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_004359525.2,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
GCA_000330705.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_002724055.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1
GCA_001907295.1,Actinomycetota,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
GCA_006439335.1,Pseudomonadota,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
GCA_000498575.2,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_900114315.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_003820355.1,Pseudomonadota,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_900177625.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
GCA_003324525.1,Bacteroidota,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
GCA_029773605.1,Pseudomonadota,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
GCA_005144885.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000521505.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000744815.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_009727155.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_001457435.1,Actinomycetota,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
GCA_900094585.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_900110225.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
GCA_005862305.2,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0
GCA_006716905.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0
GCA_000210055.1,Actinomycetota,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1
GCA_014639655.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_002205645.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000372065.1,Pseudomonadota,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
GCA_009600605.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_002072105.2,Bacteroidota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_900167935.1,Bacteroidota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000383795.1,Actinomycetota,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
GCA_900100275.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_000423705.1,Pseudomonadota,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000381985.1,Pseudomonadota,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
GCA_900106795.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
GCA_000275725.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_016907555.1,Actinomycetota,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
GCA_025717515.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0
GCA_900188145.1,Bacillota,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1
GCA_016925555.1,Bacillota,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCA_015999335.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_009017255.1,Bacillota,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1
GCA_900107045.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_003254505.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
GCA_000331535.1,Bacteroidota,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_001750105.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_004796535.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_000341345.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
GCA_003688555.1,Pseudomonadota,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_900110695.1,Bacillota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
GCA_000012305.1,Pseudomonadota,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
GCA_001463885.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_900187395.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
GCA_900105115.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_001884135.1,Bacillota,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
GCA_000732195.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_001544875.2,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_900112345.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
GCA_000565015.1,Bacteroidota,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
GCA_009735585.1,Bacteroidota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_000745345.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_014645615.1,Bacillota,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
GCA_001418255.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
GCA_000828125.2,Pseudomonadota,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
GCA_900142215.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1
GCA_024714495.1,Bacteroidota,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0
GCA_003014475.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_000243275.1,Bacteroidota,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
GCA_001956585.1,Actinomycetota,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
GCA_014648775.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_014653575.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_028553725.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_025822765.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_008041945.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0
GCA_013280495.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_007992495.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_900108025.1,Bacteroidota,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
GCA_000430665.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0
GCA_003325455.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0
GCA_026191375.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0
GCA_000422725.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0
GCA_900188415.1,Bacteroidota,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0
GCA_900100115.1,Bacteroidota,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0
GCA_004745575.1,Pseudomonadota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_900106765.1,Bacillota,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1
GCA_001643015.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_016598775.1,Actinomycetota,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
GCA_004795735.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000426445.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_004126535.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1
GCA_010093305.1,Pseudomonadota,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
GCA_003148685.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_013004595.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
GCA_001761325.1,Bacteroidota,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
GCA_003387475.1,Actinomycetota,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0
GCA_002843425.1,Bacteroidota,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
GCA_002240355.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
GCA_000374825.1,Bacillota,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
GCA_000163895.2,Bacillota,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1
GCA_001570885.1,Actinomycetota,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
GCA_000377705.1,Bacillota,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
GCA_014653785.1,Actinomycetota,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0
